"","CalBP","PrDens"
"3506",3495,0.000367389906666762
"3507",3494,0.000367512526372684
"3508",3493,0.000367634713249403
"3509",3492,0.00036775646475363
"3510",3491,0.000367877778331193
"3511",3490,0.000367998651416973
"3512",3489,0.000368119081434846
"3513",3488,0.000368239065797612
"3514",3487,0.000368358601906941
"3515",3486,0.000368477687153298
"3516",3485,0.000368596318915889
"3517",3484,0.000368714494562587
"3518",3483,0.00036883221144987
"3519",3482,0.000368949466922755
"3520",3481,0.00036906625831473
"3521",3480,0.000369182582947685
"3522",3479,0.000369298438131847
"3523",3478,0.000369413821165711
"3524",3477,0.000369528729335969
"3525",3476,0.00036964315991744
"3526",3475,0.000369757110173002
"3527",3474,0.00036987057735352
"3528",3473,0.000369983558697775
"3529",3472,0.00037009605143239
"3530",3471,0.000370208052771761
"3531",3470,0.000370319559917979
"3532",3469,0.000370430570060761
"3533",3468,0.000370541080377372
"3534",3467,0.000370651088032551
"3535",3466,0.000370760590178436
"3536",3465,0.000370869583954486
"3537",3464,0.000370978066487406
"3538",3463,0.000371086034891067
"3539",3462,0.00037119348626643
"3540",3461,0.000371300417701466
"3541",3460,0.000371406826271074
"3542",3459,0.000371512709037005
"3543",3458,0.000371618063047777
"3544",3457,0.000371722885338596
"3545",3456,0.000371827172931271
"3546",3455,0.000371930922834135
"3547",3454,0.000372034132041954
"3548",3453,0.00037213679753585
"3549",3452,0.00037223891628321
"3550",3451,0.000372340485237603
"3551",3450,0.000372441501338693
"3552",3449,0.000372541961512147
"3553",3448,0.000372641862669555
"3554",3447,0.00037274120170833
"3555",3446,0.000372839975511629
"3556",3445,0.000372938180948252
"3557",3444,0.000373035814872559
"3558",3443,0.000373132874124372
"3559",3442,0.000373229355528884
"3560",3441,0.000373325255896562
"3561",3440,0.000373420572023057
"3562",3439,0.000373515300689105
"3563",3438,0.00037360943866043
"3564",3437,0.000373702982687647
"3565",3436,0.000373795929506163
"3566",3435,0.000373888275836081
"3567",3434,0.000373980018382094
"3568",3433,0.000374071153833386
"3569",3432,0.000374161678863534
"3570",3431,0.000374251590130399
"3571",3430,0.000374340884276025
"3572",3429,0.000374429557926531
"3573",3428,0.000374517607692012
"3574",3427,0.000374605030166422
"3575",3426,0.000374691821927475
"3576",3425,0.000374777979536531
"3577",3424,0.000374863499538486
"3578",3423,0.000374948378461664
"3579",3422,0.0003750326128177
"3580",3421,0.000375116199101434
"3581",3420,0.000375199133790787
"3582",3419,0.000375281413346656
"3583",3418,0.000375363034212789
"3584",3417,0.000375443992815672
"3585",3416,0.000375524285564409
"3586",3415,0.000375603908850603
"3587",3414,0.000375682859048232
"3588",3413,0.00037576113251353
"3589",3412,0.000375838725584864
"3590",3411,0.000375915634582605
"3591",3410,0.000375991855809005
"3592",3409,0.000376067385548073
"3593",3408,0.000376142220065439
"3594",3407,0.000376216355608232
"3595",3406,0.000376289788404945
"3596",3405,0.000376362514665303
"3597",3404,0.000376434530580131
"3598",3403,0.000376505832321216
"3599",3402,0.000376576416041176
"3600",3401,0.000376646277873318
"3601",3400,0.0003767154139315
"3602",3399,0.000376783820309992
"3603",3398,0.000376851493083331
"3604",3397,0.000376918428306184
"3605",3396,0.000376984622013194
"3606",3395,0.000377050070218844
"3607",3394,0.000377114768917302
"3608",3393,0.000377178714082272
"3609",3392,0.00037724190166685
"3610",3391,0.000377304327603362
"3611",3390,0.00037736598780322
"3612",3389,0.000377426878156757
"3613",3388,0.000377486994533078
"3614",3387,0.000377546332779895
"3615",3386,0.000377604888723372
"3616",3385,0.000377662658167957
"3617",3384,0.000377719636896224
"3618",3383,0.000377775820668704
"3619",3382,0.000377831205223716
"3620",3381,0.000377885786277203
"3621",3380,0.000377939559522558
"3622",3379,0.00037799252063045
"3623",3378,0.000378044665248652
"3624",3377,0.000378095989001863
"3625",3376,0.00037814648749153
"3626",3375,0.000378196156295669
"3627",3374,0.00037824499096868
"3628",3373,0.000378292987041162
"3629",3372,0.000378340140019734
"3630",3371,0.000378386445386836
"3631",3370,0.000378431898600547
"3632",3369,0.000378476495094388
"3633",3368,0.000378520230277131
"3634",3367,0.000378563099532597
"3635",3366,0.000378605098219462
"3636",3365,0.000378646221671052
"3637",3364,0.000378686465195143
"3638",3363,0.000378725824073751
"3639",3362,0.000378764293562929
"3640",3361,0.000378801868892553
"3641",3360,0.000378838545266108
"3642",3359,0.000378874317860477
"3643",3358,0.00037890918182572
"3644",3357,0.000378943132284856
"3645",3356,0.000378976164333636
"3646",3355,0.000379008273040324
"3647",3354,0.000379039453445465
"3648",3353,0.000379069700561654
"3649",3352,0.000379099009373305
"3650",3351,0.000379127374836413
"3651",3350,0.000379154791878319
"3652",3349,0.000379181255397464
"3653",3348,0.000379206760263145
"3654",3347,0.000379231301315272
"3655",3346,0.000379254873364114
"3656",3345,0.000379277471190046
"3657",3344,0.000379299089543297
"3658",3343,0.000379319723143683
"3659",3342,0.000379339366680354
"3660",3341,0.000379358014811519
"3661",3340,0.000379375662164186
"3662",3339,0.000379392303333886
"3663",3338,0.000379407932884394
"3664",3337,0.00037942254534746
"3665",3336,0.000379436135222516
"3666",3335,0.000379448696976401
"3667",3334,0.000379460225043062
"3668",3333,0.000379470713823271
"3669",3332,0.000379480157684322
"3670",3331,0.000379488550959733
"3671",3330,0.000379495887948944
"3672",3329,0.000379502162917009
"3673",3328,0.000379507370094283
"3674",3327,0.000379511503676109
"3675",3326,0.0003795145578225
"3676",3325,0.00037951652665781
"3677",3324,0.000379517404270415
"3678",3323,0.000379517184712376
"3679",3322,0.000379515861999102
"3680",3321,0.000379513430109018
"3681",3320,0.000379509882983212
"3682",3319,0.000379505214525091
"3683",3318,0.000379499418600026
"3684",3317,0.000379492489034995
"3685",3316,0.00037948441961822
"3686",3315,0.0003794752040988
"3687",3314,0.000379464836186339
"3688",3313,0.000379453309550567
"3689",3312,0.000379440617820962
"3690",3311,0.00037942675458636
"3691",3310,0.000379411713394563
"3692",3309,0.000379395487751943
"3693",3308,0.000379378071123036
"3694",3307,0.00037935945693014
"3695",3306,0.000379339638552893
"3696",3305,0.000379318609327863
"3697",3304,0.000379296362548114
"3698",3303,0.000379272891462782
"3699",3302,0.000379248189276636
"3700",3301,0.000379222249149633
"3701",3300,0.000379195064196474
"3702",3299,0.000379166627486145
"3703",3298,0.000379136932041459
"3704",3297,0.000379105970838586
"3705",3296,0.000379073736806578
"3706",3295,0.000379040222826892
"3707",3294,0.0003790054217329
"3708",3293,0.000378969326309394
"3709",3292,0.000378931929292085
"3710",3291,0.000378893223367097
"3711",3290,0.000378853201170447
"3712",3289,0.000378811855287523
"3713",3288,0.000378769178252558
"3714",3287,0.000378725162548083
"3715",3286,0.00037867980060439
"3716",3285,0.000378633084798971
"3717",3284,0.00037858500745596
"3718",3283,0.000378535560845559
"3719",3282,0.000378484737183464
"3720",3281,0.000378432528630275
"3721",3280,0.000378378927290899
"3722",3279,0.000378323925213948
"3723",3278,0.000378267514391123
"3724",3277,0.000378209686756593
"3725",3276,0.000378150434186362
"3726",3275,0.000378089748497626
"3727",3274,0.000378027621448124
"3728",3273,0.000377964044735474
"3729",3272,0.000377899009996505
"3730",3271,0.000377832508806571
"3731",3270,0.000377764532678864
"3732",3269,0.000377695073063707
"3733",3268,0.000377624121347842
"3734",3267,0.000377551668853707
"3735",3266,0.000377477706838696
"3736",3265,0.000377402226494417
"3737",3264,0.000377325218945928
"3738",3263,0.000377246675250968
"3739",3262,0.000377166586399176
"3740",3261,0.00037708494331129
"3741",3260,0.000377001736838344
"3742",3259,0.000376916957760842
"3743",3258,0.00037683059678793
"3744",3257,0.00037674264455654
"3745",3256,0.000376653091630535
"3746",3255,0.000376561928499829
"3747",3254,0.000376469145579502
"3748",3253,0.00037637473320889
"3749",3252,0.000376278681650669
"3750",3251,0.000376180981089922
"3751",3250,0.000376081621633184
"3752",3249,0.000375980593307483
"3753",3248,0.00037587788605935
"3754",3247,0.00037577348975383
"3755",3246,0.00037566739417346
"3756",3245,0.00037555958901724
"3757",3244,0.000375450063899581
"3758",3243,0.00037533880834924
"3759",3242,0.000375225811808233
"3760",3241,0.000375111063630731
"3761",3240,0.000374994553081935
"3762",3239,0.000374876269336934
"3763",3238,0.000374756201479543
"3764",3237,0.000374634338501119
"3765",3236,0.000374510669299356
"3766",3235,0.000374385182677063
"3767",3234,0.000374257867340915
"3768",3233,0.000374128711900183
"3769",3232,0.000373997704865445
"3770",3231,0.000373864834647272
"3771",3230,0.000373730089554885
"3772",3229,0.000373593457794799
"3773",3228,0.000373454927469433
"3774",3227,0.000373314486575694
"3775",3226,0.000373172123003545
"3776",3225,0.000373027824534539
"3777",3224,0.000372881578840323
"3778",3223,0.000372733373481125
"3779",3222,0.0003725831959042
"3780",3221,0.00037243103344226
"3781",3220,0.000372276873311865
"3782",3219,0.000372120702611784
"3783",3218,0.000371962508321334
"3784",3217,0.000371802277298673
"3785",3216,0.000371639996279078
"3786",3215,0.000371475651873171
"3787",3214,0.000371309230565126
"3788",3213,0.000371140718710835
"3789",3212,0.000370970102536036
"3790",3211,0.000370797368134408
"3791",3210,0.000370622501465631
"3792",3209,0.0003704454883534
"3793",3208,0.000370266314483406
"3794",3207,0.000370084965401276
"3795",3206,0.000369901426510469
"3796",3205,0.000369715683070133
"3797",3204,0.000369527720192914
"3798",3203,0.000369337522842727
"3799",3202,0.000369145075832478
"3800",3201,0.000368950363821738
"3801",3200,0.00036875337131437
"3802",3199,0.000368554082656111
"3803",3198,0.000368352482032097
"3804",3197,0.000368148553464342
"3805",3196,0.000367942280809162
"3806",3195,0.000367733647754539
"3807",3194,0.000367522637817445
"3808",3193,0.000367309234341089
"3809",3192,0.000367093420492119
"3810",3191,0.000366875179257761
"3811",3190,0.00036665449344289
"3812",3189,0.000366431345667049
"3813",3188,0.000366205718361388
"3814",3187,0.000365977593765552
"3815",3186,0.000365746953924487
"3816",3185,0.00036551378068518
"3817",3184,0.000365278055693332
"3818",3183,0.000365039760389947
"3819",3182,0.000364798876007851
"3820",3181,0.000364555383568126
"3821",3180,0.000364309263876472
"3822",3179,0.000364060497519478
"3823",3178,0.000363809064860809
"3824",3177,0.000363554946037307
"3825",3176,0.000363298120955001
"3826",3175,0.00036303856928502
"3827",3174,0.000362776270459416
"3828",3173,0.000362511203666885
"3829",3172,0.000362243347848386
"3830",3171,0.000361972681692655
"3831",3170,0.000361699183631615
"3832",3169,0.000361422831835675
"3833",3168,0.000361143604208906
"3834",3167,0.000360861478384111
"3835",3166,0.000360576431717771
"3836",3165,0.000360288441284858
"3837",3164,0.000359997483873533
"3838",3163,0.000359703535979699
"3839",3162,0.000359406573801427
"3840",3161,0.000359106573233232
"3841",3160,0.000358803509860216
"3842",3159,0.000358497358952047
"3843",3158,0.000358188095456794
"3844",3157,0.000357875693994601
"3845",3156,0.000357560128851191
"3846",3155,0.000357241373971206
"3847",3154,0.000356919402951373
"3848",3153,0.000356594189033479
"3849",3152,0.000356265705097173
"3850",3151,0.000355933923652565
"3851",3150,0.000355598816832632
"3852",3149,0.000355260356385409
"3853",3148,0.000354918513665981
"3854",3147,0.000354573259628243
"3855",3146,0.000354224564816437
"3856",3145,0.000353872399356453
"3857",3144,0.000353516732946894
"3858",3143,0.000353157534849871
"3859",3142,0.000352794773881563
"3860",3141,0.000352428418402483
"3861",3140,0.000352058436307482
"3862",3139,0.000351684795015457
"3863",3138,0.00035130746145876
"3864",3137,0.000350926402072299
"3865",3136,0.00035054158278232
"3866",3135,0.000350152968994848
"3867",3134,0.000349760525583794
"3868",3133,0.000349364216878695
"3869",3132,0.000348964006652093
"3870",3131,0.000348559858106516
"3871",3130,0.000348151733861075
"3872",3129,0.000347739595937637
"3873",3128,0.000347323405746568
"3874",3127,0.000346903124072036
"3875",3126,0.000346478711056843
"3876",3125,0.000346050126186783
"3877",3124,0.000345617328274492
"3878",3123,0.000345180275442779
"3879",3122,0.000344738925107424
"3880",3121,0.000344293233959401
"3881",3120,0.000343843157946524
"3882",3119,0.000343388652254482
"3883",3118,0.000342929671287241
"3884",3117,0.000342466168646782
"3885",3116,0.000341998097112151
"3886",3115,0.000341525408617804
"3887",3114,0.000341048054231188
"3888",3113,0.000340565984129558
"3889",3112,0.000340079147575974
"3890",3111,0.000339587492894456
"3891",3110,0.00033909096744425
"3892",3109,0.000338589517593183
"3893",3108,0.000338083088690039
"3894",3107,0.000337571625035944
"3895",3106,0.00033705506985469
"3896",3105,0.000336533365261966
"3897",3104,0.000336006452233436
"3898",3103,0.000335474270571623
"3899",3102,0.000334936758871523
"3900",3101,0.000334393854484916
"3901",3100,0.000333845493483291
"3902",3099,0.000333291610619327
"3903",3098,0.000332732139286865
"3904",3097,0.000332167011479291
"3905",3096,0.000331596157746252
"3906",3095,0.000331019507148632
"3907",3094,0.000330436987211691
"3908",3093,0.000329848523876277
"3909",3092,0.00032925404144802
"3910",3091,0.0003286534625444
"3911",3090,0.000328046708039575
"3912",3089,0.000327433697006861
"3913",3088,0.000326814346658736
"3914",3087,0.000326188572284232
"3915",3086,0.000325556287183592
"3916",3085,0.000324917402600016
"3917",3084,0.000324271827648369
"3918",3083,0.000323619469240655
"3919",3082,0.000322960232008097
"3920",3081,0.000322294018219623
"3921",3080,0.000321620727696549
"3922",3079,0.000320940257723256
"3923",3078,0.000320252502953613
"3924",3077,0.000319557355312898
"3925",3076,0.000318854703894968
"3926",3075,0.000318144434854364
"3927",3074,0.000317426431293072
"3928",3073,0.000316700573141591
"3929",3072,0.000315966737033975
"3930",3071,0.000315224796176452
"3931",3070,0.000314474620209231
"3932",3069,0.000313716075061045
"3933",3068,0.000312949022795976
"3934",3067,0.000312173321452037
"3935",3066,0.000311388824870983
"3936",3065,0.000310595382518747
"3937",3064,0.000309792839295872
"3938",3063,0.000308981035337251
"3939",3062,0.000308159805800427
"3940",3061,0.000307328980641646
"3941",3060,0.000306488384378789
"3942",3059,0.000305637835840241
"3943",3058,0.00030477714789865
"3944",3057,0.000303906127188469
"3945",3056,0.000303024573806055
"3946",3055,0.000302132280990991
"3947",3054,0.000301229034787179
"3948",3053,0.000300314613682128
"3949",3052,0.000299388788222682
"3950",3051,0.000298451320605306
"3951",3050,0.000297501964238841
"3952",3049,0.000296540463277431
"3953",3048,0.000295566552121118
"3954",3047,0.000294579954881335
"3955",3046,0.000293580384808237
"3956",3045,0.000292567543676506
"3957",3044,0.000291541121125901
"3958",3043,0.00029050079395243
"3959",3042,0.000289446225345554
"3960",3041,0.000288377064066352
"3961",3040,0.000287292943560979
"3962",3039,0.000286193481003101
"3963",3038,0.000285078276258267
"3964",3037,0.000283946910762324
"3965",3036,0.000282798946305033
"3966",3035,0.000281633923708949
"3967",3034,0.000280451361392379
"3968",3033,0.000279250753803801
"3969",3032,0.000278031569713467
"3970",3031,0.000276793250346028
"3971",3030,0.000275535207335792
"3972",3029,0.000274256820483706
"3973",3028,0.000272957435292142
"3974",3027,0.000271636360250146
"3975",3026,0.000270292863837719
"3976",3025,0.000268926171212948
"3977",3024,0.000267535460540196
"3978",3023,0.000266119858910905
"3979",3022,0.000264678437800704
"3980",3021,0.00026321020799709
"3981",3020,0.00026171411392074
"3982",3019,0.000260189027249956
"3983",3018,0.000258633739741458
"3984",3017,0.000257046955120917
"3985",3016,0.000255427279892482
"3986",3015,0.000253773212886955
"3987",3014,0.000252083133331794
"3988",3013,0.000250355287180867
"3989",3012,0.000248587771385466
"3990",3011,0.000246778515717196
"3991",3010,0.000244925261663693
"3992",3009,0.000243025537803928
"3993",3008,0.000241076630923112
"3994",3007,0.000239075551937221
"3995",3006,0.000237018995448772
"3996",3005,0.000234903291427683
"3997",3004,0.000232724347073843
"3998",3003,0.000230477576328288
"3999",3002,0.000228157813694706
"4000",3001,0.000225759207918812
"4001",3000,0.000223275089509209
